Article code,Item Full Name,Item Full Name English,Standard Name,Standard Code,Standard Group,Item article,Metric thread M,Thread pitch,Length,Coating,Material,Option,Packaging,King Name,King Size,King Code
219624,"Шайба пруж. ф18мм s=2,8 A4 DIN128 B (250 шт)",,DIN,128B,DIN 128 B A4,Шайба пруж.,18,,,,A4,,250,,,
219625,"Шайба пруж. ф20мм s=3,2 A4 DIN128 B (100 шт)",,DIN,128B,DIN 128 B A4,Шайба пруж.,20,,,,A4,,100,,,
219626,"Шайба пруж. ф22мм s=3,2 A4 DIN128 B (100 шт)",,DIN,128B,DIN 128 B A4,Шайба пруж.,22,,,,A4,,100,,,
219627,Шайба пруж. ф24мм s=4 A4 DIN128 B (100 шт),,DIN,128B,DIN 128 B A4,Шайба пруж.,24,,,,A4,,100,,,
219628,Шайба пруж. ф27мм s=4 A4 DIN128 B (50 шт),,DIN,128B,DIN 128 B A4,Шайба пруж.,27,,,,A4,,50,,,
219629,Шайба пруж. ф30мм s=6 A4 DIN128 B (50 шт),,DIN,128B,DIN 128 B A4,Шайба пруж.,30,,,,A4,,50,,,
219630,Шайба пруж. ф36мм s=3 A4 DIN128 B (50 шт),,DIN,128B,DIN 128 B A4,Шайба пруж.,36,,,,A4,,50,,,
243593,"Шайба М1,7 D=4 1.4310 DIN137 A (1000 шт)",,DIN,137A,DIN 137 A 1.4310,Шайба,1.7,,,,1.4310,,"1,000",,,
219661,"Шайба М2 D=4,5 1.4310 DIN137 A (1000 шт)",DIN 137 1.4310 A 2 stainless PU=S,DIN,137A,DIN 137 A 1.4310,Шайба,2,,,,1.4310,,"1,000",,,
219662,"Шайба М2,3 D=5 1.4310 DIN137 A (1000 шт)","DIN 137 1.4310 A 2,3 stainless PU=S",DIN,137A,DIN 137 A 1.4310,Шайба,2.3,,,,1.4310,,"1,000",,,
243594,"Шайба М2,5 D=5,5 1.4310 DIN137 A (1000 шт)",,DIN,137A,DIN 137 A 1.4310,Шайба,2.5,,,,1.4310,,"1,000",,,
219663,"Шайба М2,6 D=5,5 1.4310 DIN137 A (1000 шт)","DIN 137 1.4310 A 2,6 stainless PU=S",DIN,137A,DIN 137 A 1.4310,Шайба,2.6,,,,1.4310,,"1,000",,,
219664,Шайба М3 D=6 1.4310 DIN137 A (1000 шт),"Spring washer, curved  3,2(M 3)-A2   DIN 137 A",DIN,137A,DIN 137 A 1.4310,Шайба,3,,,,1.4310,,"1,000",,,
219665,"Шайба М3,5 D=7 1.4310 DIN137 A (1000 шт)","DIN 137 1.4310 A 3,5 stainless PU=S",DIN,137A,DIN 137 A 1.4310,Шайба,3.5,,,,1.4310,,"1,000",,,
219666,Шайба М4 D=8 1.4310 DIN137 A (1000 шт),"Spring washer, curved  4,3(M 4)-A2   DIN 137 A",DIN,137A,DIN 137 A 1.4310,Шайба,4,,,,1.4310,,"1,000",,,
219667,Шайба М5 D=10 1.4310 DIN137 A (1000 шт),"Spring washer, curved  5,3(M 5)-A2   DIN 137 A",DIN,137A,DIN 137 A 1.4310,Шайба,5,,,,1.4310,,"1,000",,,
219668,Шайба М6 D=11 1.4310 DIN137 A (500 шт),"Spring washer, curved  6,4(M 6)-A2   DIN 137 A",DIN,137A,DIN 137 A 1.4310,Шайба,6,,,,1.4310,,500,,,
219669,Шайба М7 D=12 1.4310 DIN137 A (500 шт),,DIN,137A,DIN 137 A 1.4310,Шайба,7,,,,1.4310,,500,,,
219670,Шайба М8 D=15 1.4310 DIN137 A (500 шт),"Spring washer, curved  8,4(M 8)-A2   DIN 137 A",DIN,137A,DIN 137 A 1.4310,Шайба,8,,,,1.4310,,500,,,
219671,Шайба М10 D=18 1.4310 DIN137 A (500 шт),"Spring washer, curved  10,5(M10)-A2   DIN 137 A",DIN,137A,DIN 137 A 1.4310,Шайба,10,,,,1.4310,,500,,,
217353,"Шайба М2 D=4,5 A4 DIN137 A (1000 шт)",,DIN,137A,DIN 137 A A4,Шайба,2,,,,A4,,"1,000",,,
217354,"Шайба М2,3 D=5 A4 DIN137 A (1000 шт)",,DIN,137A,DIN 137 A A4,Шайба,2.3,,,,A4,,"1,000",,,
217355,"Шайба М2,6 D=5,5 A4 DIN137 A (1000 шт)",,DIN,137A,DIN 137 A A4,Шайба,2.6,,,,A4,,"1,000",,,
217356,Шайба М3 D=6 A4 DIN137 A (1000 шт),,DIN,137A,DIN 137 A A4,Шайба,3,,,,A4,,"1,000",,,
217357,"Шайба М3,5 D=7 A4 DIN137 A (1000 шт)",,DIN,137A,DIN 137 A A4,Шайба,3.5,,,,A4,,"1,000",,,
217358,Шайба М4 D=8 A4 DIN137 A (1000 шт),DIN 137 A 4 A 4 A 4 PU=S,DIN,137A,DIN 137 A A4,Шайба,4,,,,A4,,"1,000",A4 DIN 137A  Spring washers type A curved  curved type A,4,40137A4
217359,Шайба М5 D=10 A4 DIN137 A (1000 шт),DIN 137 A 4 A 5 A 4 PU=S,DIN,137A,DIN 137 A A4,Шайба,5,,,,A4,,"1,000",,,
217360,Шайба М6 D=11 A4 DIN137 A (1000 шт),DIN 137 A 4 A 6 A 4 PU=S,DIN,137A,DIN 137 A A4,Шайба,6,,,,A4,,"1,000",,,
217361,Шайба М7 D=12 A4 DIN137 A (1000 шт),,DIN,137A,DIN 137 A A4,Шайба,7,,,,A4,,"1,000",,,
219659,Шайба М8 D=15 A4 DIN137 A (1000 шт),DIN 137 A 4 A 8 A 4 PU=S,DIN,137A,DIN 137 A A4,Шайба,8,,,,A4,,"1,000",,,
219660,Шайба М10 D=18 A4 DIN137 A (1000 шт),DIN 137 A 4 A 10 A 4 PU=S,DIN,137A,DIN 137 A A4,Шайба,10,,,,A4,,"1,000",,,
234425,Шайба М3 D=8 1.4310 DIN137 B (1000 шт),DIN 137 1.4310 B 3 stainless PU=S,DIN,137B,DIN 137 B 1.4310,Шайба,3,,,,1.4310,,"1,000",,,
234426,Шайба М4 D=9 1.4310 DIN137 B (1000 шт),DIN 137 1.4310 B 4 stainless PU=S,DIN,137B,DIN 137 B 1.4310,Шайба,4,,,,1.4310,,"1,000",,,
234427,Шайба М5 D=11 1.4310 DIN137 B (1000 шт),DIN 137 1.4310 B 5 stainless PU=S,DIN,137B,DIN 137 B 1.4310,Шайба,5,,,,1.4310,,"1,000",,,
234428,Шайба М6 D=12 1.4310 DIN137 B (500 шт),DIN 137 1.4310 B 6 stainless PU=S,DIN,137B,DIN 137 B 1.4310,Шайба,6,,,,1.4310,,500,,,
243595,Шайба М7 D=14 1.4310 DIN137 B (500 шт),,DIN,137B,DIN 137 B 1.4310,Шайба,7,,,,1.4310,,500,,,
234429,Шайба М8 D=15 1.4310 DIN137 B (500 шт),DIN 137 1.4310 B 8 stainless PU=S,DIN,137B,DIN 137 B 1.4310,Шайба,8,,,,1.4310,,500,,,
234430,Шайба М10 D=21 1.4310 DIN137 B (500 шт),DIN 137 1.4310 B 10 stainless PU=S,DIN,137B,DIN 137 B 1.4310,Шайба,10,,,,1.4310,,500,,,
234431,Шайба М12 D=24 1.4310 DIN137 B (500 шт),DIN 137 1.4310 B 12 stainless PU=S,DIN,137B,DIN 137 B 1.4310,Шайба,12,,,,1.4310,,500,,,
243596,Шайба М14 D=28 1.4310 DIN137 B (200 шт),,DIN,137B,DIN 137 B 1.4310,Шайба,14,,,,1.4310,,200,,,
234432,Шайба М16 D=30 1.4310 DIN137 B (200 шт),DIN 137 1.4310 B 16 stainless PU=S,DIN,137B,DIN 137 B 1.4310,Шайба,16,,,,1.4310,,200,,,
243597,Шайба М18 D=34 1.4310 DIN137 B (100 шт),,DIN,137B,DIN 137 B 1.4310,Шайба,18,,,,1.4310,,100,,,
234433,Шайба М20 D=36 1.4310 DIN137 B (100 шт),DIN 137 1.4310 B 20 stainless PU=S,DIN,137B,DIN 137 B 1.4310,Шайба,20,,,,1.4310,,100,,,
234434,Шайба М24 D=44 1.4310 DIN137 B (100 шт),DIN 137 1.4310 B 24 PU=S,DIN,137B,DIN 137 B 1.4310,Шайба,24,,,,1.4310,,100,,,
234435,Шайба М30 D=56 1.4310 DIN137 B (100 шт),DIN 137 1.4310 B 30 PU=S,DIN,137B,DIN 137 B 1.4310,Шайба,30,,,,1.4310,,100,,,
263641,Шайба М3 D=8 A4 DIN137 B (1000 шт),DIN 137 A 4 B 3 A 4 PU=S,DIN,137B,DIN 137 B A4,Шайба,3,,,,A4,,"1,000",A4 DIN 137B  Spring washers  wave type B,3,40137B3
178548,Шайба М4 D=9 A4 DIN137 B (1000 шт),DIN 137 A 4 B 4 A 4 PU=S,DIN,137B,DIN 137 B A4,Шайба,4,,,,A4,,"1,000",A4 DIN 137B  Spring washers  wave type B,4,40137B4
178549,Шайба М5 D=11 A4 DIN137 B (1000 шт),DIN 137 A 4 B 5 A 4 PU=S,DIN,137B,DIN 137 B A4,Шайба,5,,,,A4,,"1,000",A4 DIN 137B  Spring washers  wave type B,5,40137B5
263642,Шайба М6 D=12 A4 DIN137 B (1000 шт),DIN 137 A 4 B 6 A 4 PU=S,DIN,137B,DIN 137 B A4,Шайба,6,,,,A4,,"1,000",A4 DIN 137B  Spring washers  wave type B,6,40137B6
178550,Шайба М8 D=16 A4 DIN137 B (1000 шт),DIN 137 A 4 B 8 A 4 PU=S,DIN,137B,DIN 137 B A4,Шайба,8,,,,A4,,"1,000",A4 DIN 137B  Spring washers  wave type B,8,40137B8
263822,Шайба М10 D=21 A4 DIN137 B (1000 шт),DIN 137 A 4 B 10 A 4 PU=S,DIN,137B,DIN 137 B A4,Шайба,10,,,,A4,,"1,000",A4 DIN 137B  Spring washers  wave type B,10,40137B10
178552,Шайба М12 D=24 A4 DIN137 B (500 шт),DIN 137 A 4 B 12 A 4 PU=S,DIN,137B,DIN 137 B A4,Шайба,12,,,,A4,,500,A4 DIN 137B  Spring washers  wave type B,12,40137B12
178554,Шайба М14 D=28 A4 DIN137 B (250 шт),DIN 137 A 4 B 14 A 4 PU=S,DIN,137B,DIN 137 B A4,Шайба,14,,,,A4,,250,,,
178561,Шайба М16 D=30 A4 DIN137 B (250 шт),DIN 137 A 4 B 16 A 4 PU=S,DIN,137B,DIN 137 B A4,Шайба,16,,,,A4,,250,A4 DIN 137B  Spring washers  wave type B,16,40137B16
178563,Шайба М20 D=36 A4 DIN137 B (25 шт),DIN 137 A 4 B 20 A 4 PU=S,DIN,137B,DIN 137 B A4,Шайба,20,,,,A4,,25,A4 DIN 137B  Spring washers  wave type B,20,40137B20
243599,Шайба М4 D=14 A2 DIN432 (100 шт),,DIN,432,DIN 432 A2,Шайба,4,,,,A2,,100,A2 DIN 432  Locking washers with external tab,4,204324
222913,Шайба М5 D=10 A2 DIN432 (50 шт),"DIN 432 A 2 5,3 A 2 PU=S",DIN,432,DIN 432 A2,Шайба,5,,,,A2,,50,A2 DIN 432  Locking washers with external tab,5,204325
222914,Шайба М6 D=12 A2 DIN432 (50 шт),"DIN 432 A 2 6,4 A 2 PU=S",DIN,432,DIN 432 A2,Шайба,6,,,,A2,,50,A2 DIN 432  Locking washers with external tab,6,204326
243600,Шайба М8 D=22 A2 DIN432 (100 шт),,DIN,432,DIN 432 A2,Шайба,8,,,,A2,,100,A2 DIN 432  Locking washers with external tab,8,204328
222915,Шайба М10 D=20 A2 DIN432 (50 шт),"DIN 432 A 2 10,5 A 2 PU=S",DIN,432,DIN 432 A2,Шайба,10,,,,A2,,50,A2 DIN 432  Locking washers with external tab,10,2043210
222916,Шайба М12 D=24 A2 DIN432 (100 шт),DIN 432 A 2 13 A 2 PU=S,DIN,432,DIN 432 A2,Шайба,12,,,,A2,,100,A2 DIN 432  Locking washers with external tab,12,2043212
243601,Шайба М14 D=33 A2 DIN432 (50 шт),,DIN,432,DIN 432 A2,Шайба,14,,,,A2,,50,A2 DIN 432  Locking washers with external tab,14,2043214
222917,Шайба М16 D=30 A2 DIN432 (50 шт),DIN 432 A 2 17 A 2 PU=S,DIN,432,DIN 432 A2,Шайба,16,,,,A2,,50,A2 DIN 432  Locking washers with external tab,16,2043216
222918,Шайба М20 D=37 A2 DIN432 (25 шт),DIN 432 A 2 21 A 2 PU=S,DIN,432,DIN 432 A2,Шайба,20,,,,A2,,25,A2 DIN 432  Locking washers with external tab,20,2043220
243602,Шайба М24 D=50 A2 DIN432 (25 шт),,DIN,432,DIN 432 A2,Шайба,24,,,,A2,,25,A2 DIN 432  Locking washers with external tab,24,2043224
243603,Шайба М27 D=58 A2 DIN432 (25 шт),,DIN,432,DIN 432 A2,Шайба,27,,,,A2,,25,A2 DIN 432  Locking washers with external tab,27,2043227
243604,Шайба М30 D=63 A2 DIN432 (25 шт),,DIN,432,DIN 432 A2,Шайба,30,,,,A2,,25,A2 DIN 432  Locking washers with external tab,30,2043230
243605,Шайба М36 D=75 A2 DIN432 (20 шт),,DIN,432,DIN 432 A2,Шайба,36,,,,A2,,20,,,
222919,Шайба М4 D=9 A4 DIN432 (25 шт),"DIN 432 A 4 4,3 A 4 PU=S",DIN,432,DIN 432 A4,Шайба,4,,,,A4,,25,A4 DIN 432  Locking washers with external tab,4,404324
222920,Шайба М5 D=10 A4 DIN432 (25 шт),"DIN 432 A 4 5,3 A 4 PU=S",DIN,432,DIN 432 A4,Шайба,5,,,,A4,,25,A4 DIN 432  Locking washers with external tab,5,404325
222921,Шайба М6 D=12 A4 DIN432 (25 шт),"DIN 432 A 4 6,4 A 4 PU=S",DIN,432,DIN 432 A4,Шайба,6,,,,A4,,25,,,
222922,Шайба М8 D=16 A4 DIN432 (25 шт),"DIN 432 A 4 8,4 A 4 PU=S",DIN,432,DIN 432 A4,Шайба,8,,,,A4,,25,A4 DIN 432  Locking washers with external tab,8,404328
222923,Шайба М10 D=20 A4 DIN432 (25 шт),"DIN 432 A 4 10,5 A 4 PU=S",DIN,432,DIN 432 A4,Шайба,10,,,,A4,,25,A4 DIN 432  Locking washers with external tab,10,4043210
222924,Шайба М12 D=24 A4 DIN432 (25 шт),DIN 432 A 4 13 A 4 PU=S,DIN,432,DIN 432 A4,Шайба,12,,,,A4,,25,A4 DIN 432  Locking washers with external tab,12,4043212
222925,Шайба М14 D=28 A4 DIN432 (25 шт),DIN 432 A 4 15 A 4 PU=S,DIN,432,DIN 432 A4,Шайба,14,,,,A4,,25,A4 DIN 432  Locking washers with external tab,14,4043214
222926,Шайба М16 D=30 A4 DIN432 (25 шт),DIN 432 A 4 17 A 4 PU=S,DIN,432,DIN 432 A4,Шайба,16,,,,A4,,25,A4 DIN 432  Locking washers with external tab,16,4043216
222927,Шайба М18 D=34 A4 DIN432 (10 шт),DIN 432 A 4 19 A 4 PU=S,DIN,432,DIN 432 A4,Шайба,18,,,,A4,,10,A4 DIN 432  Locking washers with external tab,18,4043218
222928,Шайба М20 D=37 A4 DIN432 (10 шт),DIN 432 A 4 21 A 4 PU=S,DIN,432,DIN 432 A4,Шайба,20,,,,A4,,10,A4 DIN 432  Locking washers with external tab,20,4043220
222929,Шайба М24 D=44 A4 DIN432 (10 шт),DIN 432 A 4 25 A 4 PU=S,DIN,432,DIN 432 A4,Шайба,24,,,,A4,,10,A4 DIN 432  Locking washers with external tab,24,4043224
222930,Шайба М30 D=56 A4 DIN432 (1 шт),DIN 432 A 4 31 A 4 PU=S,DIN,432,DIN 432 A4,Шайба,30,,,,A4,,1,A4 DIN 432  Locking washers with external tab,30,4043230
222931,Шайба М36 D=66 A4 DIN432 (1 шт),DIN 432 A 4 37 A 4 PU=S,DIN,432,DIN 432 A4,Шайба,36,,,,A4,,1,A4 DIN 432  Locking washers with external tab,36,4043236
243598,Шайба М39 D=82 A4 DIN432 (10 шт),,DIN,432,DIN 432 A4,Шайба,39,,,,A4,,10,,,
171261,"Шайба М1,6 D=3,5 A2 DIN433 (100 шт)",,DIN,433,DIN 433 A2,Шайба,1.6,,,,A2,,100,A2 DIN 433  Washers for cheese head screws,"1,6","204331,6"
171251,"Шайба М2 D=4,5 A2 DIN433 (2000 шт)","DIN 433 -1 A 2 2,2 A 2 PU=S",DIN,433,DIN 433 A2,Шайба,2,,,,A2,,"2,000",A2 DIN 433  Washers for cheese head screws,2,204332
171252,"Шайба М2,5 D=5 A2 DIN433 (2000 шт)",,DIN,433,DIN 433 A2,Шайба,2.5,,,,A2,,"2,000",A2 DIN 433  Washers for cheese head screws,"2,5","204332,5"
171253,Шайба М3 D=6 A2 DIN433 (1000 шт),,DIN,433,DIN 433 A2,Шайба,3,,,,A2,,"1,000",A2 DIN 433  Washers for cheese head screws,3,204333
263243,"Шайба М3,5 D=7 A2 DIN433 (1000 шт)",,DIN,433,DIN 433 A2,Шайба,3.5,,,,A2,,"1,000",,,
171255,Шайба М4 D=8 A2 DIN433 (2000 шт),,DIN,433,DIN 433 A2,Шайба,4,,,,A2,,"2,000",A2 DIN 433  Washers for cheese head screws,4,204334
171256,Шайба М5 D=9 A2 DIN433 (1000 шт),"DIN 433 -1 A 2 5,3 A 2 PU=S",DIN,433,DIN 433 A2,Шайба,5,,,,A2,,"1,000",A2 DIN 433  Washers for cheese head screws,5,204335
171257,Шайба М6 D=11 A2 DIN433 (1000 шт),,DIN,433,DIN 433 A2,Шайба,6,,,,A2,,"1,000",A2 DIN 433  Washers for cheese head screws,6,204336
171258,Шайба М8 D=15 A2 DIN433 (1000 шт),"DIN 433 -1 A 2 8,4 A 2 PU=S",DIN,433,DIN 433 A2,Шайба,8,,,,A2,,"1,000",A2 DIN 433  Washers for cheese head screws,8,204338
171259,Шайба М10 D=18 A2 DIN433 (1000 шт),"DIN 433 -1 A 2 10,5 A 2 PU=S",DIN,433,DIN 433 A2,Шайба,10,,,,A2,,"1,000",A2 DIN 433  Washers for cheese head screws,10,2043310
171260,Шайба М12 D=20 A2 DIN433 (100 шт),DIN 433 -1 A 2 13 A 2 PU=S,DIN,433,DIN 433 A2,Шайба,12,,,,A2,,100,A2 DIN 433  Washers for cheese head screws,12,2043312
263244,Шайба М14 D=24 A2 DIN433 (200 шт),,DIN,433,DIN 433 A2,Шайба,14,,,,A2,,200,A2 DIN 433  Washers for cheese head screws,14,2043314
171262,Шайба М16 D=28 A2 DIN433 (50 шт),,DIN,433,DIN 433 A2,Шайба,16,,,,A2,,50,A2 DIN 433  Washers for cheese head screws,16,2043316
263245,Шайба М18 D=30 A2 DIN433 (100 шт),,DIN,433,DIN 433 A2,Шайба,18,,,,A2,,100,A2 DIN 433  Washers for cheese head screws,18,2043318
263487,Шайба М20 D=34 A2 DIN433 (100 шт),,DIN,433,DIN 433 A2,Шайба,20,,,,A2,,100,A2 DIN 433  Washers for cheese head screws,20,2043320
263645,"Шайба М2 D=4,5 A4 DIN433 (2000 шт)",,DIN,433,DIN 433 A4,Шайба,2,,,,A4,,"2,000",A4 DIN 433  Washers for cheese head screws,2,404332
263646,"Шайба М2,5 D=5 A4 DIN433 (2000 шт)",,DIN,433,DIN 433 A4,Шайба,2.5,,,,A4,,"2,000",A4 DIN 433  Washers for cheese head screws,"2,5","404332,5"
171263,Шайба М3 D=6 A4 DIN433 (2000 шт),,DIN,433,DIN 433 A4,Шайба,3,,,,A4,,"2,000",A4 DIN 433  Washers for cheese head screws,3,404333
171265,Шайба М4 D=8 A4 DIN433 (2000 шт),"DIN 433 -1 A 4 4,3 A 4 PU=S",DIN,433,DIN 433 A4,Шайба,4,,,,A4,,"2,000",A4 DIN 433  Washers for cheese head screws,4,404334
171266,Шайба М5 D=9 A4 DIN433 (2000 шт),"DIN 433 -1 A 4 5,3 A 4 PU=S",DIN,433,DIN 433 A4,Шайба,5,,,,A4,,"2,000",A4 DIN 433  Washers for cheese head screws,5,404335
171267,Шайба М6 D=11 A4 DIN433 (1000 шт),"DIN 433 -1 A 4 6,4 A 4 PU=S",DIN,433,DIN 433 A4,Шайба,6,,,,A4,,"1,000",A4 DIN 433  Washers for cheese head screws,6,404336
171268,Шайба М8 D=15 A4 DIN433 (1000 шт),"DIN 433 -1 A 4 8,4 A 4 PU=S",DIN,433,DIN 433 A4,Шайба,8,,,,A4,,"1,000",A4 DIN 433  Washers for cheese head screws,8,404338
171269,Шайба М10 D=18 A4 DIN433 (1000 шт),"DIN 433 -1 A 4 10,5 A 4 PU=S",DIN,433,DIN 433 A4,Шайба,10,,,,A4,,"1,000",A4 DIN 433  Washers for cheese head screws,10,4043310
171270,Шайба М12 D=20 A4 DIN433 (100 шт),DIN 433 -1 A 4 13 A 4 PU=S,DIN,433,DIN 433 A4,Шайба,12,,,,A4,,100,A4 DIN 433  Washers for cheese head screws,12,4043312
171272,Шайба М16 D=28 A4 DIN433 (50 шт),DIN 433 -1 A 4 17 A 4 PU=S,DIN,433,DIN 433 A4,Шайба,16,,,,A4,,50,A4 DIN 433  Washers for cheese head screws,16,4043316
171273,Шайба М20 D=34 A4 DIN433 (25 шт),DIN 433 -1 A 4 21 A 4 PU=S,DIN,433,DIN 433 A4,Шайба,20,,,,A4,,25,A4 DIN 433  Washers for cheese head screws,20,4043320
171274,Шайба М24 D=42 A4 DIN433 (25 шт),DIN 433 -1 A 4 25 A 4 PU=S,DIN,433,DIN 433 A4,Шайба,24,,,,A4,,25,,,
100167,Шайба кв. М8 A2 DIN434 (50 шт),DIN 434 A 2 9 8 % taper A 2 PU=S,DIN,434,DIN 434 A2,Шайба кв.,8,,,,A2,,50,A2 DIN 434  Square taper washers for U sections,8,204348
100168,Шайба кв. М10 A2 DIN434 (50 шт),DIN 434 A 2 11 8 % taper A 2 PU=S,DIN,434,DIN 434 A2,Шайба кв.,10,,,,A2,,50,A2 DIN 434  Square taper washers for U sections,10,2043410
100169,Шайба кв. М12 A2 DIN434 (50 шт),"DIN 434 A 2 13,5 8 % taper A 2 PU=S",DIN,434,DIN 434 A2,Шайба кв.,12,,,,A2,,50,A2 DIN 434  Square taper washers for U sections,12,2043412
100170,Шайба кв. М16 A2 DIN434 (25 шт),"DIN 434 A 2 17,5 8 % taper A 2 PU=S",DIN,434,DIN 434 A2,Шайба кв.,16,,,,A2,,25,A2 DIN 434  Square taper washers for U sections,16,2043416
100171,Шайба кв. М20 A2 DIN434 (10 шт),,DIN,434,DIN 434 A2,Шайба кв.,20,,,,A2,,10,A2 DIN 434  Square taper washers for U sections,20,2043420
100172,Шайба кв. М22 A2 DIN434 (10 шт),,DIN,434,DIN 434 A2,Шайба кв.,22,,,,A2,,10,,,
100173,Шайба кв. М24 A2 DIN434 (10 шт),DIN 434 A 2 26 8 % taper A 2 PU=S,DIN,434,DIN 434 A2,Шайба кв.,24,,,,A2,,10,A2 DIN 434  Square taper washers for U sections,24,2043424
100174,Шайба кв. М27 A2 DIN434 (10 шт),,DIN,434,DIN 434 A2,Шайба кв.,27,,,,A2,,10,,,
100175,Шайба кв. М30 A2 DIN434 (10 шт),,DIN,434,DIN 434 A2,Шайба кв.,30,,,,A2,,10,,,
222932,Шайба кв. М8 A4 DIN434 (50 шт),DIN 434 A 4 9 8 % taper A 4 PU=S,DIN,434,DIN 434 A4,Шайба кв.,8,,,,A4,,50,A4 DIN 434  Square taper washers for U sections,8,404348
222933,Шайба кв. М10 A4 DIN434 (50 шт),DIN 434 A 4 11 8 % taper A 4 PU=S,DIN,434,DIN 434 A4,Шайба кв.,10,,,,A4,,50,A4 DIN 434  Square taper washers for U sections,10,4043410
222934,Шайба кв. М12 A4 DIN434 (25 шт),"DIN 434 A 4 13,5 8 % taper A 4 PU=S",DIN,434,DIN 434 A4,Шайба кв.,12,,,,A4,,25,A4 DIN 434  Square taper washers for U sections,12,4043412
262091,Шайба кв. М16 A4 DIN434 (25 шт),"DIN 434 A 4 17,5 8 % taper A 4 PU=S",DIN,434,DIN 434 A4,Шайба кв.,16,,,,A4,,25,A4 DIN 434  Square taper washers for U sections,16,4043416
222935,Шайба кв. М20 A4 DIN434 (10 шт),DIN 434 A 4 22 8 % taper A 4 PU=S,DIN,434,DIN 434 A4,Шайба кв.,20,,,,A4,,10,A4 DIN 434  Square taper washers for U sections,20,4043420
222936,Шайба кв. М24 A4 DIN434 (10 шт),DIN 434 A 4 26 8 % taper A 4 PU=S,DIN,434,DIN 434 A4,Шайба кв.,24,,,,A4,,10,A4 DIN 434  Square taper washers for U sections,24,4043424
222943,Шайба кв. М8 A2 DIN435 (50 шт),DIN 435 A 2 9 A 2 PU=S,DIN,435,DIN 435 A2,Шайба кв.,8,,,,A2,,50,A2 DIN 435  Square taper washers for L sections,8,204358
222944,Шайба кв. М10 A2 DIN435 (50 шт),DIN 435 A 2 11 A 2 PU=S,DIN,435,DIN 435 A2,Шайба кв.,10,,,,A2,,50,A2 DIN 435  Square taper washers for L sections,10,2043510
222945,Шайба кв. М12 A2 DIN435 (50 шт),"DIN 435 A 2 13,5 A 2 PU=S",DIN,435,DIN 435 A2,Шайба кв.,12,,,,A2,,50,A2 DIN 435  Square taper washers for L sections,12,2043512
222946,Шайба кв. М16 A2 DIN435 (25 шт),"DIN 435 A 2 17,5 A 2 PU=S",DIN,435,DIN 435 A2,Шайба кв.,16,,,,A2,,25,A2 DIN 435  Square taper washers for L sections,16,2043516
222947,Шайба кв. М20 A2 DIN435 (10 шт),DIN 435 A 2 22 A 2 PU=S,DIN,435,DIN 435 A2,Шайба кв.,20,,,,A2,,10,A2 DIN 435  Square taper washers for L sections,20,2043520
222958,Шайба кв. М10 A2 DIN436 (100 шт),DIN 436 A 2 11 A 2 PU=S,DIN,436,DIN 436 A2,Шайба кв.,10,,,,A2,,100,A2 DIN 436  Square washers for wood constructions,10,2043610
222959,Шайба кв. М12 A2 DIN436 (100 шт),"DIN 436 A 2 13,5 A 2 PU=S",DIN,436,DIN 436 A2,Шайба кв.,12,,,,A2,,100,A2 DIN 436  Square washers for wood constructions,12,2043612
222960,Шайба кв. М16 A2 DIN436 (50 шт),"DIN 436 A 2 17,5 A 2 PU=S",DIN,436,DIN 436 A2,Шайба кв.,16,,,,A2,,50,A2 DIN 436  Square washers for wood constructions,16,2043616
222961,Шайба кв. М20 A2 DIN436 (50 шт),DIN 436 A 2 22 A 2 PU=S,DIN,436,DIN 436 A2,Шайба кв.,20,,,,A2,,50,A2 DIN 436  Square washers for wood constructions,20,2043620
222962,Шайба кв. М24 A2 DIN436 (50 шт),DIN 436 A 2 26 A 2 PU=S,DIN,436,DIN 436 A2,Шайба кв.,24,,,,A2,,50,,,
222963,Шайба кв. М27 A2 DIN436 (50 шт),DIN 436 A 2 30 A 2 PU=S,DIN,436,DIN 436 A2,Шайба кв.,27,,,,A2,,50,,,
263647,Шайба кв. М10 A4 DIN436 (100 шт),,DIN,436,DIN 436 A4,Шайба кв.,10,,,,A4,,100,A4 DIN 436  Square washers for wood constructions,10,4043610
263648,Шайба кв. М12 A4 DIN436 (100 шт),,DIN,436,DIN 436 A4,Шайба кв.,12,,,,A4,,100,A4 DIN 436  Square washers for wood constructions,12,4043612
164786,Шайба М5 D=18 A2 DIN440 (200 шт),"Flat washer  5,5(M 5)-A2   DIN 440",DIN,440,DIN 440 A2,Шайба,5,,,,A2,,200,,,
164787,Шайба М6 D=22 A2 DIN440 (200 шт),"Flat washer  6,6(M 6)-A2   DIN 440",DIN,440,DIN 440 A2,Шайба,6,,,,A2,,200,,,
164788,Шайба М8 D=28 A2 DIN440 (200 шт),Flat washer  9(M 8)-A2   DIN 440,DIN,440,DIN 440 A2,Шайба,8,,,,A2,,200,,,
164789,Шайба М10 D=34 A2 DIN440 (100 шт),Flat washer  11(M10)-A2   DIN 440,DIN,440,DIN 440 A2,Шайба,10,,,,A2,,100,,,
164790,Шайба М12 D=44 A2 DIN440 (100 шт),"DIN 440 A 2 R 13,5 A 2 PU=S",DIN,440,DIN 440 A2,Шайба,12,,,,A2,,100,,,
263246,Шайба М14 D=50 A2 DIN440 (50 шт),,DIN,440,DIN 440 A2,Шайба,14,,,,A2,,50,,,
